id,phrase,classes
1283,joint:parliamentari:assembl:send:togo:report:respect:human:right:smooth:run:elector,delegation
1284,renew:place:hand:pension:age:make:chines:statesmanship:look:youth:rebellion,jugendprotest
1285,great:border:inhabit:world,aufgaben
1286,week:just:past:european:middl:east:shown:polit:influenc,mission
1287,agre:arrang:polic:bosnia:exampl:tread:care:path:compet:concern,polizeimission
1288,wholeheart:welcom:lord:judd:wholeheart:welcom:propos:set:troika:quintupl:say:russian:opposit:parti:work:chechnya:monitor:situat:investig:violat:human:right:appear:appropri:addit:set:hoc:deleg:northern:caucasus:discuss:current:issu:russian:chechen:repres,mission
1289,compet:member:state:draw:revis:treati:contractu:mechan:total:differ:mechan:relat:constitut:base:exist:sovereign:govern:sovereign:total:differ:european:union,mission
1290,spirit:call:commiss:council:ensur:negoti:resum:includ:necessari:send:field:mediat:negoti,vermittlerrolle
1291,diplomat:jakarta:monitor:situat:molucca:earli:particip:fact-find:late:earli,informationsmissionen
1292,head:visit:region:octob,eu-missionschefs
1293,basi:report:packag:project:prepar:molucca:papua,missionsberichts
1294,talk:differ:problemat:background:necessari:send:gujarat:assess:riot:implic:principl:cooper:base:includ:respect:human:right:democraci:rule:law,mission
1295,believ:madrid:summit:conclus:relat:intern:crimin:court:fight:terror:organis:crime:particular:noteworthi:respect:remind:hous:just:return:elector:member:parliament:colombia:question:citizen:countri:offer:wonder:exampl:democrat:matur:civic:courag:ensur:peac:citizen:prevail:threat:violenc:extort:intimid,wahlbeobachtungsmission
1296,polic:bosnia-herzegovina:council:forese:exampl:measur:involv:specialist:assist:countri:fight:terror,polizeimission
1297,rule:say:member:parliament:plenari:session,mission
1298,commission:barnier:wish:quit:right:quit:appropri:parliamentari:arriv:day:abidjan:strive:basi:resolut:shall:vote:tomorrow:play:role:provid:parliament:role:play,mission
1299,peer:review:conduct:auspic:council:decis:take:account:result:iaea:june:object:analysi:econom:consequ:closur,iaea
1300,statement:use:pakistan:embassi:worldwid:undermin:report:betray:sent:field:say:behalf:shame,eu-mission
1301,exampl:import:china:product:deriv:farm:anim:includ:aquacultur:ban:basi:conclus:fvo:underpin:discoveri:contamin:food,fvo-besuchsreise
1302,just:told:fvo:brazil:thailand:probabl:cancel:test:member:state,inspektionsreise
1303,postpon,besuche
1304,believ:term:resolut:oblig:face:realiti:effort:disarm:inspect:second:inspector:clear:case:imposs:avoid:face:consequ,unerfüllbare
1305,final:welcom:european:parliament:intent:send:deleg:commiss:human:right:follow:year:success:visit:provid:opportun:product:exchang:head:commiss:deleg:geneva,eu-missionschefs
1306,lie:europ:great,auftrag
1307,cooper:civilian:arm:forc:flag:european:union:import:dimens:overal,gesamtoperation
1308,item:resolut:list:question:discuss:earli:stage:exampl:mandat:object:mission:undertaken:relationship:exist:troop:region:nato:command:respect:cooper:organis:activ:region:osc:macedonia:year:bosnia:herzegovina:fit:overal:framework:stabil:associ,nato-kommando
1309,outcom:preparatori:drew:attent:posit:objection:aspect:prepar:elect:led:member:state:endors:commiss:recommend:sent:observ:forthcom:elect,wahlbeobachtermission
1310,urg:gear:come:speedi:decis:matter:justic:histor,aufgabe
1311,headquart:field:visit:iraq:januari:year,delegation
1312,european:commiss:dispatch:needs-assess:iraq,delegation
1313,attitud:adopt:unit:nation:border:absurd:took:begin:undertaken:result:immens:pressur:taiwan,mission
1314,regard:ambassador:moratino:point:finish:believ:note:minut:thank:doe:parliament:hope:tireless:work:year,mission
1315,need:highlight:success:week:common:iran:underlin:desper:need:europ:maintain:pressur:quartet:deal:middl:east:peac,iranmission
1316,resolut:balanc:resolut:accept:compat:rule:competit:social,auftrag
1317,peac:east:timor:sierra:leon:liberia:reconstruct:afghanistan:humanitarian:work:children:fight:hunger:diseas:indic:continu:play:essenti:role:establish:peac:secur,un-friedensmissionen
1318,second:think:unit:nation:transit:administr:discredit:replac:european:civilian:administr:better:control:avoid:mistak:unmik:unit:nation:interim:administr:kosovo:enjoy:respect,Übergangsverwaltung
1319,presid:commission:ladi:gentlemen:parti:sent:galicia:immedi:accid:rememb:shock:sight:beach:despair:resid:area,delegation
1320,council:secretariat:start:plan:kind:consult:commiss:presid,mission
1321,question:concret:say:welcom:propos:president-in-offic:council:send:fact-find:iraq:later:year,sondierungsmission
1322,sum:word:know:exact:choos:accomplish,auftrag
1323,easi:life:embark:difficult,aufgabe
1324,gratitud:european:parliament:member:state:commiss:send:observ:particip:osc:intern:elect:observ,wahlbeobachtungsmission
1325,report:head:publish:septemb:state:appear:inter-ethn:intoler:increas:incid:disquiet:general:scale:doe:clear:trend,missionsleiter
1326,know:concern:brand:new:militari:bosnia:send:signal:countri:continu:suffer:signific:instabl,militärmission
1327,lord:ashdown:import:role:ensur:althea:eufor:doe:practic:arbitrari:arrest:ill-treat:detaine,mission
1328,presid:althea:practic:test:european:union:abil:guarante:foreign:secur:polici:stabil:contin:great:deal:excit:await:success:put:face:polici:south-eastern:europ,mission
1329,discuss:novemb:well-known:discuss:length:basi:concili:sent:involv:poland:presid:kwaśniewksi:lithuania:presid:adamkus:high:repres:javier:solana:seek:fact:cours:engag:constant:dialogu,vermittlungsmission
1330,believ:signific:elect:new:neighbourhood:subject:observ,eu-beobachtungsmissionen
1331,parliament:wish:inform:know:result:progress:applic:project:want:programm:provid:fund:commission:point:peac:elector:observ,mission
1332,confin:elect:observ:actual:taken:serious:consid:day,wahlbeobachtungsmissionen
1333,hope:parliament:council:commiss:provid:maximum:possibl:support:election-observ:level,wahlbeobachtermissionen
1334,welcom:visit:moldova:januari:secretary-gener:council:europ:terri:davi:launch:osc:elect:observ,wahlbeobachtermission
1335,given:urgenc:situat:parliament:send:confer:monitor:european:intervent:monitor:member:state:encourag:treati:line,delegation
1336,presid:commission:ladi:gentlemen:exact:year:today:incident:night:shift:prepar:return:orbit:earth:follow:research:space:station:salyut:last:week:dreamt:year:later:speak:futur:develop:scienc:research:europ:hous:mayb:play:activ:role:develop,forschungsmission
1337,european:union:commiss:member:state:spent:total:eur:billion:offic:phnom:penh:observ:elect:financi:support:mine-clear:oper:suchlik,beobachtungsmissionen
1338,assur:hous:commiss:continu:follow:event:close:deleg:phnom:penh:member:state:cambodia,mission
1339,addit:strong:call:mandat:consider:expand:strength:great:increas,mission
1340,worth:rememb:darfur:cover:vast:area:size:franc:particular:difficult:imagin:militari:carri:import:task:assign:men:recent:men,militärmission
1341,given:tight:elector:timet:elect:day:presid:eyadema:death:european:union:send:elector:observ:met:usual:standard:observ,wahlbeobachtermission
1342,regard:import:polit:issu:express:critic:deleg:privat:firm:european:public:servic:state:report,aufgaben
1343,run:counter:etho:belief:school,mission
1344,mrs:stenzel:told:depart:korean:peninsula:tomorrow:refer:mavrommati,korea-mission
1345,declar:issu:june:european:union:express:support:initi:taken:african:union:peac:secur:council:appoint:special:envoy:facilit:dialogu:togoles:parti:decis:send:observ:monitor:polit:secur:social:humanitarian:situat:human:right:situat:countri,beobachter
1346,hold:meet:level:greec,reisen
1347,return:turkey:twofold,mitgebracht
1348,unit:nation:assist:iraq:play:vital:role:assist:iraqi:elector:commiss:difficult:circumst,hilfsmission
1349,criticis:peac:today:have:second:thought:realis:import,friedensmission
1350,iraqi:govern:request:provid:elect:monitor:whilst:elect:observ:commission:said:possibl:moment:council:look:close:monitor:support:elect,wahlbeobachtermission
1351,fact-find:sent:valencia:gave:committe:member:opportun:meet:repres:concern:first-hand:experi:situat:ground,erkundungsreise
1352,human:right:dimens:impact:increas:european:union:extern:relat:rang:countri:world:human:right:dialogu:china:dialogu:iran:regrett:dialogu:round:year:hope:human:right:consult:russia:local:human:right:dialogu:level:head:european:union:numer:countri:specif:develop:european:neighbourhood:polici,eu-missionsleiter
1353,just:think:european:council:attempt:lift:arm:embargo:china:way:european:trade:way:china:day,handelsmission
1354,morn:secretari:ethiopian:told:ethiopia:want:situat:resolv:need:channel:discuss:implement:boundari:commiss:decis,eu-vertretung
1355,council:europ:sent:eight-memb:fact-find:did:send:elect:observ,delegation
1356,play:vital:role:area:relat:rule:law:includ:polic:capac:build:economi,polizeimission
1357,know:technic:countri:order:negoti:plan:notabl:want:contribut:region:stabil:reinforc:support:resolv:conflict,expertengruppe
1358,import:elect:observ:colleagu:mrs:keyser:second:underlin:import:european:union:financi:support:palestinian:third:rais:visibl:number:project:notabl:gaza,schärfung
1359,eur:million:contribut:support:elector:deploy:skill:observ:includ:experienc:deleg:hous:show:palestinian:path:effect:democraci,beobachtermission
1360,believ:say:mistak:presenc:european:union:elector:observ:notabl:success:european:commiss:commission:ferrero-waldn:said:increas:union:visibl:contribut:consolid:democraci:world,wahlbeobachtungsmission
1361,presid:come:agreement:local:head:manila:troika:manila:februari:march:asean:region:forum:intersession:support:meet:confid:build:measur:prevent:diplomaci:verbal:express:concern:recent:develop:meet:philippin:ministri:foreign:affair:march,missionschef
1362,urg:quick:achiev,auftrag
1363,share:commission:ferrero-waldn:view:fund:need:set:asid:elect:observ:certain:post-conflict:situat:crucial:strengthen:democraci:human:right,wahlbeobachtungsmissionen
1364,east:timor:support:intern:organis:unit:nation:continu,mission
1365,worth:point:regard:increas:import:develop:cooper:context:cotonou:agreement:suspend:decad:common:foreign:secur:polici:european:secur:defenc:polici:appoint:special:envoy:militari:oper:conduct:outsid:europ:artemi:order:bring:peac:ituri:eufor:order:direct:support:unit:nation:peacekeep:elect:observ:led:fellow:member,wahlbeobachterdelegation
1366,union:biggest:support:african:union:african:sudan:peacekeep:oper,mission
1367,commiss:council:minist:demand:fulfil:enforc:turkey:oblig:long,fahne
1368,want:say:ask:follow:know:european:parliament:believ:state:resolut:european:union:undertak:comprehens:initi:solut:cyprus:problem:initi:joint:oppos:repres:presid:simpli:monitor:cyprus:situat,entsendung
1369,exist:voic:contribut:maintain:plural:televis:general:exist:public:servic:clear:defin,dienstleistungsauftrag
1370,madam:presid:observ:leadership:mrs:pack:took:surround:destruct:desol:sad:unwil:live:general:climat:intoler:violenc:totalitarian:religi:prejudic:incident:corrupt:affect:admit:differ:extent:major:region:bosnia,beobachtungsmission
1371,mechan:forese:possibl:osc:particip:state:decid:constitut:osc:investig:human:right:situat:osc:practic:cooper:vital:oper,delegation
1372,topic:commiss:assess:rwanda:week:mandat,prüfungsmission
1373,conclus:commiss:maintain:direct:propos:stand:compli:fulli:harmon:given:commiss:member:state:order:remov:obstacl:free:movement:good:servic:communiti,auftrag
1374,statement:italian:govern:undersecretari:foreign:affair:mandat:unit:nation:command:consid:appropri:sidelin:berisha:outsid:mandat,mission
1375,aim:just:protect:consign:humanitarian:aid:bring:local:polic:forc:oper:cooper:design:elimin:disarm:crimin:band:encourag:abil:independ:nation:albanian:forc:deal:resolv:problem,mission
1376,voic:rais:opposit:immedi:valid:altern:offer:save:general:polit:propos:resolv:short:term:crisi:albania:experienc,mission
1377,hope:success:basic:rule:respect,mission
1378,dutch:presid:yesterday:summar:situat:cynic:somewhat:unenvi,mission
1379,talk:petersberg:think:equip:carri:view:accept:unanim:decision-mak:council:realli:want:europ:posit:accomplish,mission
1380,adfl:leader:kabila:strong:urg:allow:unhcr:assist:promis:unhcr:access:territori:captur:adfl,mission
1381,fact:accept:petersberg:undertak:peace-keep:peace-mak:word:posit,mission
1382,petersberg:polici:plan:earli:warn:unit:set:treati:ratifi:high:repres:good:idea,petersberg-aufgaben
1383,presid:missio:paci:peac,mission
1384,introduc:polici:defin:obligatori:univers:servic:accord:social:expect:thank:possibl:offer:new:technolog,universaldienstaufgaben
1385,probabl:free:competit:telecommun:sector:today:structur:best:adapt:public:servic:want:draw:commiss:attent:fact:european:region:polici:polici:social:cohes:deregul:benefit:interest:devoid:democrat:legitimaci,aufgaben
1386,regard:articl:essenti:underlin:import:parliament:help:ensur:uniform:applic:rule:law:differ:situat:union,auftrag
1387,commiss:support:csce:wish:resum:kosovo:call:author:feder:republ:yugoslavia:will:accept:presenc:ground:high:commission:csce:nation:minor,mission
1388,concern:supplementari:question:just:said:commiss:necessari:measur:necessari:present:appropri:propos:ensur:complianc:rule:protect:consum:health,aufgabe
1389,billingham:report:indic:today:necessari:mean:green:paper:white:paper:better:defin:understood:general:econom:way:necessari:specifi:notion:general:servic:pure:consumerist:concept,leistung
1390,right:choic,auftrag
1391,regard:island:reunion:commiss:accept:amend:principl:posit:technic:definit:method:quantiti:french:request:arriv:late:commiss:sent:island:reunion:wait:inform:ask:french:author,mission
1392,say:mai:basic:say:current:notion:oecd:opportun:set:ball:roll:question:retain:institut:kind:chanc:redefin,aufgabenbereich
1393,support:measur:adopt:contact:europ:play:greater:role:cours:support:appear:accept:presid:spanish:govern:felip:gonzález,mission
1394,carri:echo:indonesia:april:assess:humanitarian:need:vulner:area:includ:kalimantan,delegation
1395,think:necessari:coordin:member:state:arm:forc:order:carri:so-cal:petersberg,petersberg-missionen
1396,furthermor:year:point:convinc:public:possibl:better:pietersberg:agreement:invent:conduct:peac:carri:wonder,friedensmission
1397,programm:support:osc:minsk:fulli:complement:osc:object,osze-mission
1398,jewish:arab:talmud:islam:recept:aristotelian:antiqu:philosophi:lead:arab:islam:philosoph:develop:key:concept:univoc:avicenna:ibn:sina:differenti:truth:averroë:ibn:rashid:world:experienc:flower:scholastic:renaiss:modern:scienc:sens:shape:bacon:descart,ausformulierten
1399,relat:returne:project:mention:earlier:endeavour:bolster:ecmm:observ,eu-beobachtermission
1400,combin:ecmm:kdom:word:strengthen:refer:open:statement:believ:worri:milosev:monitor:inform:pass,mission
1401,let:point:question:head:settl:final,mission
1402,trust:devis:enabl:european:patent:offic:fulfil:ultim:spread:knowledg,dienstleistungsfunktion
1403,believ:import:european:parliament:pledg:support:relev:especi:osc:know:back:polit:repres:european:union:will:provid:assist:support:need,mission
1404,happen:conflict:flare:wake:militari:peacekeep:caus:violenc:address,friedenserhaltenden
1405,inform:observ:osc:pay:special:attent:level:respect:human:right:area:order:prevent:escal:violenc:incid:occur,beobachtungsmissionen
1406,president-design:work:say:immens,mission
1407,welcom:attempt:reduc:expenditur,arbeitsbesuch
1408,funni:look:year:court:auditor:criticis:offici:dublin:use:weekend:obvious:trip:home,nutzten
1409,want:voic:heard:fact:have:squar:council:needless:say:space:hour:present:version:way:council:want:deal:member:hous:includ:allow:expens,mission
1410,minist:offici,dienstreise
1411,carri:kabul:stream:refuge:record:northern:district,distrikt
1412,progress:possibl:recent:assess:outsid:expert:donor,mission
1413,succeed:longer:depend:thirti:partner,auftrag
