id,phrase,classes
836,presid:seek:clarif:proceed:today,reste
837,approv:minut:glad:mrs:banotti:like:pay:visit:hairdress:order:look:best,coiffeur
838,mrs:izquierdo:rojo:assur:accept:propos:case:unanim,être
839,seismic:activ:continu:includ:definit:geotherm:event:amend:clarifi:text,reste
840,censur:led:appoint:temporari:commiss:term:end:year:immedi:negat:impact:finnish:presid:start:summer,restant
841,puzzl:learn:differ:transfer:fee:appli:great:britain:european:countri,reste
842,last:maritim:transport:essenti:order:maintain:proper:level:infrastructur:train:strict:rule:european:crew:especi:shorter:sail:time:overal:work:hour:work:period:simpli:reduct:length:ship:way,repos
843,moment:germani:massiv:surplus:balanc:trade:union:billion,reste
844,point:view:argu:distinct:self-employ:work:overtir:payrol:employe:danger:self-employ,autres
845,work:straight:shift:hour:period:sleep,repos
846,question:hour:refer:period:year:holiday:unless:deal:share-fishermen:question:medic:assess:adequ:defin:direct:promis,repos
847,fulli:agre:joint:statement:chancellor:schroeder:said:morn,reste
848,think:assur:notion:fiscal:harmonis:propos:commiss:unanim:adopt:ecofin:council:support:rapporteur:fourçan:certain:advanc:notion:harmonis,rassurer
849,retent:fund:condit:mean:infrastructur:gap:cohes:countri:communiti:gradual:close,reste
850,let:say:member:state:consid:necessari:maintain:introduc:stringent:consum:protect:measur:exist:communiti:level:pursuant:articl:treati:new:articl:amsterdam:treati:provid:measur:compat:provis:treati,outre
851,conting:repres:organis:observ:referendum:consist:unarm:civilian:possibl:supplement:polic:unarm:mean:defend:includ:face:pro-integrationist:militia:spread:terror:dili:territori:impun,reste
852,campaign:ensur:member:state:recognis:intern:crimin:court:world:acknowledg:principl:justic:secur,reste
853,regard:friday:normal:work:day:just:extrem:sorri:colleagu:notori:absent,entière
854,want:say:programm:number:interest:point,reste
855,trade:rout:europ:past:serbia,outre
856,general:incorpor:reliabl:realist:european:agenda:view:eventu:access:shall:overse:support:solut:effect:stabilis:creativ:develop:relat:balkan:countri:relat:europ:world,reste
857,fact:presid:commiss:secur:right:avail:predecessor:dismiss:commission:necessari:mean:assur:shall:vigil:new:emerg,assurés
858,necessari:appli:law:forc:forc:road:simpli:tire:drive,reposer
859,second:issu:concern:sunday,repos
860,commiss:decid:revis:entir:direct:organis:work:hour:outset:forward:issu:sunday:major:topic:discuss:european:court:justic:deliv:judgment:danger:issu:actual:resolv:reach:deadlock:search:perfect:solut,repos
861,past:experi:doe:precious:mind:crucial:point:health:insid:outsid:border:stake,rassurantes
862,european:union:start:negoti:posit:ambiti:object:bound:emerg:stronger:round:negoti:danger:drag:get:bog:particular:given:forese:attitud:unit:state:attempt:progress:undermin:mandat:given:lami:mere:constitut:unifi:façad:doe:success:conceal:differ:interest,cesse
863,fate:commiss:european:union:deliveri:reform,repose
864,gain:great:deal:manag:export:model:western:balkan:help:macedonian,reste
865,inestim:import:europ:world:opportun:experi:way:order:live:societi,autres
866,work:hard:recent:month:week:continu:year:portugues:presid:clear:carri:excel:work:french:presid:undoubt:continu:work:speed:skill:demonstr:occas,reste
867,presid:solana:support:confid:european:liber:democrat:reform:parti:remind:huge:respons:shoulder,repose
868,irrefut:compon:moral:concept:social:organis:exist:union:ceas:sens:constitut:broad:space:econom:freedom:citizen:member:state:wish:offer:world:exampl:scrupul:respect:right,reste
869,uneasi:understand:high:level:work:come:maintain:council:make:propos:way:propos:taken:tamper:commiss:plan:coher:propos:work:carri:council:high:level:work:commiss:propos:polici:implement:union,reste
870,children:protect:disrespect:exploit:reduc:mere:toy:leav:damag:live,avilissent
871,violat:intern:law:practis:nato:form:offici:nato:militari:strategi:shape:futur:secur:polici,reste
872,case:grate:aid:worthless:progress:integr,outre
873,fortun:text:doe:invalid:content:regard:posit,inapplicable
874,complic:matter:attempt:harmonis:countri:member:european:union,reste
875,agreement:fall:general:european:communiti:polici:base:presenc:world,reste
876,wish:warn:rip:union:inner:circl,autres
877,discuss:issu:balanc:advantag:mind:realli:provid:discern:posit:effect:connect:pursu:polici:world:regard:appal,reste
878,trust:council:adopt:soon:continu:consult:procedur:packag:quick:manner,reste
879,increas:world:trade:develop:face:problem:tackl:away:ground:world:doe:matter:safeti:health:foodstuff:product:export,reste
880,far:concern:agre:wholeheart:honour:ladi:member:mrs:ainardi:mrs:auroi:mrs:grossetêt:said,reste
881,amend:introduc:port:control:relat:seafar:period:enforc:provis:respect:seafar:hour:work:fulli:cover:exist:direct,repos
882,mean:regul:flight:time:cockpit:crew:cabin:crew,repos
883,presid:commission:start:thank:rapporteur:enorm:work:willing:accept:suggest:amend:propos:committe:point:feel:report:said:high:collegi:report:produc:committe,collégial
884,need:consid:near:head:govern:said:decision-mak:structur:decid:nice:poor:structur:thing:right:post-nic:start:exampl:connect:enlarg:agreement:clarifi:past,ailleurs
885,clarifi:pave:way:member:state:ratifi:convent:support:commiss:commiss:commit:solv:problem:delay,reste
886,surpris:fact:africa:especi:south:africa:look:silenc,reste
887,legal:basi,reste
888,yesterday:chairman:parliamentari:extol:qualiti:sincer:imbeni:way:defend:human:right:europ:world,monde
889,avoid:regulatori:imposit:airlin:quit:right:protect:passeng:interest:actual:achiev:exact:opposit:impos:rule:render:european:compani:competit:industri,reste
890,unobjection:aim:principl:sure:mere:oversight:make:author:omit:sentenc:formul:lisbon:summit:went:speak:econom:area:better:job:greater:social:cohes,inconsciemment
891,moment:know:case:europ:countri:servic:tourism:cours:academi:telecommun:subject:debat:flagrant:abus,reste
892,mrs:hulthén:said:assum:earth:live:sustain:earth:suffer:poverti:environment:destruct,reste
893,import:uruguay:market:argument:vaccin:foot-and-mouth:laid,uruguay
894,success:globalis:requir:isol:area:link:world:real:invest:educ:health:inhabit,reste
895,amend:cover:amend,reste
896,pattern:europ,reste
897,fair:contribut:european:integr:tri:rigid:impos:standard:custom:tradit:countri:tri:level:standard:upward:make:think:contrari:obstacl:trade,autres
898,said:step:trial:appli:year:sooner:want:sort:midterm:review:theori:check:thing:work:run:year,plus
899,adapt:vote:report:despit:fact:wholeheart:support:report,reste
900,clear:organis:way:discuss:forum:produc:conclus:accept:federalist,reste
901,basic:agreement:council:reduc:donat:million:leav:loan,reste
902,just:imagin:child:rip:hand:age:day:prison:year:tortur:cruel:treatment:spend:life:liberti:tri:lost:child,reste
903,presid:ask:floor:person:reason:speak:just:languag:issu:polit:matter,reste
904,clear:differ:matter:respect:commission:said,reste
905,commiss:council:greater:step:face:disorganis:societi:inevit:result:result:econom:reform:forcibl:impos:candid:countri,désorganisation
906,share:view:fellow:member:said,outre
907,hope:assert:alleg:fli,taire
908,ask:question:presid:awar:question:nos:repli:write,autres
909,enabl:tri:minimis:procedur:delay:data:protect:direct:incur:compar:packag,reste
910,fifth:road:connect:germani:denmark:fehmarn:accord:oresund:model:improv:interconnect:nordic:countri:contin,reste
911,commiss:believ:provid:pass:million:tonn:iberian:peninsula:european:contin,reste
912,background:surpris:despit:obstinaci:loui:michel:come:know:belgium:world:sound:final:declar:obtain,monde
913,great:respons:develop:countri:govern:ngos:especi:religi:leader:wield:moral:author,repose
914,afford:laurel,assoupir
915,add:fact:greatest:burden:new:requir:said:elimin:facil:intend:improv:safeti:ship:beg:question:commiss:think:fisheri:sector:start:come:brilliant:idea:minut,retombe
916,think:salafranca:given:clear:satisfactori:answer,salafranca
917,council:approv:european:parliament:motion:fund:earmark:applic:regul:increas:eur:million,ailleurs
918,mrs:thyssen:member:spoken:assur:best:intergovernment:confer:regular:contact:member:praesidium:convent:help:answer:question:pose:declar,être
919,realiti:strategi:integr:environment:polici:union:polici:strategi:mention:recent:european:council:repeat:especi:gothenburg:european:council:appli:practic:especi:relat:industri:polici:fisheri:polici:union:polici,autres
920,task:member:state:line:custom:tradit:member:question:design:day,repos
921,men:women:europ:appli:right:ensur:applic:european:union:defend:develop:valu:world,reste
922,racism:increas:attack:world:europ:unit:state:lead:danger:misunderstand:differ:opinion:contin:europ:unit:state,reste
923,hope:good:cooper:institut:issu:distant:futur:council:happi:happi:sure:commiss:job:want,résolue
924,union:reach:free:trade:agreement:latin:american:countri:mexico:sign:chile:world:free:trade:agreement,reste
925,easi:scapegoat:attempt:conceal:differ:remain:obvious:world,monde
926,respons:follow:western:safeti:regul:member:state:respons:monitor:viabl:organis:western:european:nuclear:regulatori:associ,wenra
927,clear:item:legisl:certain:lay:issu:enzym:product:label,enzymes
928,issu:rais:so-cal:packag:meet:expect:repli:end:year,autres
929,commiss:awar:fact:fleet:caught:pescaíto:frito:year:fleet:respect:biolog:period:fleet:lie:breaker:yard,repos
930,propos:compromis:solut:material-specif:target:distinct:easi:difficult:materi:minimum:plastic:wood,reste
931,exampl:disturb:night:psycholog:effect:nois:nuisanc:financi:compens,nocturne
932,look:area:burden:proof:member:state:applic:compens:great:variat:degre:proof:exampl:member:state:requir:offenc:shall:report:polic:compens:paid:whilst:case,revient
933,categori:fit:human:consumpt:includ:cater:wast:categori,autres
934,thank:good:luck:term:offic,fin
935,proceed:today:shown:use:serv:put:pressur:amend:withdrawn:save:lot:later:plenari,reste
936,candid:member:state:earli:laurel,reposer
937,fight:futur:scottish:fisheri:final:decis:ultim:door,revient
938,liberalis:sector:current:regul:spell:profit:mean:accid:poor:work:condit:redund:passeng:lower:standard:servic,autres
939,seven:daili:period:increas:propos:hour:hour:flexibl:possibl:divid:portion:plus:hour:limit:number:case,repos
940,committe:arriv:consensus:seri:sensibl:rule:drive:time:period:realist:gear:need:driver:compani,repos
941,simpl:new:rule:mean:doubt:long:driver:requir:break,repos
942,basi:markov:propos:cooper:report:develop:lead:greater:flexibl:driver:driver:awar:level:tired:given:moment:shot:term:distribut:work,repos
943,imagin:mean:real:life:tractor:realli:tachograph:driver:milk:lorri:goe:farm:farm:longer:chat:period:farmer:respect:sequenc:drive:time:period:travel:rotterdam:munich,repos
944,europ:foundat:communiti:europ,construire
945,need:say:countri:minor:benefit:resourc:popul:continu:live:poverti,reste
946,think:best:let:listen:debat:floor:end:comment:speech:hear:hous,fin
947,shall:devot:attent:europ:field:combat:terror:topic,autres
948,split:follow:vote:need:roll-cal:vote:word:stand:expect:legisl:procedur:conclud:end:june:latest,section
949,world:million:hectar:genetically-improv:plant:grown:fewer:chemic:input:pesticid:scientifically-proven:contraind,reste
950,citizen:perceiv:europ:mean:nation:author:success:won:european:harm:perceiv:negat,autres
951,good:atlant:relat:fundament:import:europ:america:world,reste
952,follow,reste
953,roundup:approv:use:extens,autres
954,denmark:ban:proport:pesticid:market,autres
955,emphasis:incident:situat:eurozon:europ,reste
956,propos:follow:budgetari:council:brussel:octob:communiti:budget:cut:just:modul:rural:develop:leav:fund:sector:reform:pillar,reste
957,mean:region:minor:languag:quot:languag:tradit:use:given:territori:nation:numer:smaller:popul:differ:offici:languag,reste
958,person:dream:europ:great:power:world:affair:policeman:teacher:world,reste
959,presid:week:saw:public:long-await:roadmap:peac:middl:east:document:fulli:support:intern:communiti:includ:quartet:russia,reste
960,good:went:retir,reposent
961,rail:packag:actual:enabl:safeti:regul:toughen:harmonis:work:time:period:train:driver:train:staff:perform:safeti:task,repos
962,note:programm:goe:standard:erasmus:scheme:cover:europ:world:master:postgradu:cours,reste
963,absolut:clear:market:sector:non-market:europ:lack:non-market:polici:area:educ:infrastructur:creativ,repose
964,case:spanish:author:sought:respons:basi:pollut:pay:principl:word:master:ship:crew,reste
965,final:equal:import:need:introduc:strategi:convinc:popul:problem:disabl:relat:specif:categori:societi:want:societi:cohes:superior:live:standard,autres
966,appear:commiss:attempt:progress:break:unit:kingdom:europ:bite-s:chunk:aid:abet:case:govern,reste
967,intergovernment:confer:brussel:confirm:assess:communist:parti:greec:debat:far:remov:grass-root:interest:given:contest:introduct:neo-liber:promot:deputi:policeman:alongsid:usa:attack:democrat:right:freedom,reste
968,import:direct:approv:year:order:regul:factor:essenti:health:safeti:salari:worker:daili:period:holiday,repos
969,direct:fact:framework:minimum:health:safeti:requir:regard:daili:week:maximum:work:week:annual:paid:leav:length:night:shift,repos
970,assur:paper:regul,rassuré
971,given:propos:limit:hour:transit:hour:unlimit:repeat:cycl:generous:expans:space:allow:confid:conclud:transport:excess:hour:unafford,repos
972,disagre:commiss:propos:idea:-hour:lorri:especi:concern:sheep,repos
973,believ:coher:correct:solut:propos:establish:oblig:driver:cycl:hour:allow:brief:order:continu:cycl:hour:transport,pause
974,committe:report:achiev:number:import:object:reduct:travel:time:upgrad:transport:condit:includ:provis:period:feed:water:addit:train:driver:handler:improv:enforc:rule:stronger:rule:relat:journey:plan:registr:satellit:monitor:vehicl:movement:abil:member:state:ban:export:anim:slaughter:includ:prefer:slaughter:near:farm:encourag:mobil:slaughterhous,repos
975,compulsori:unload:caus:anim:stress:spread:diseas:foot-and-mouth,repos
976,specif:legisl:set:report:issu:parliament:read:januari:legisl:propos:drive:period:good:exampl:concern:posit:parliament:subject,repos
977,later,reste
